annotation2v2,status,fraction,gene,n_cells,mean_expression,fraction_expressing
Lyve1 macrophage,H,epi,SLC7A10,5,0.0,0.0
Lyve1 macrophage,H,epi,SLC7A11,5,0.0,0.0
Lyve1 macrophage,H,epi,SLC7A5,5,0.0,0.0
Lyve1 macrophage,H,epi,SLC7A8,5,0.3347301483154297,0.4
Lyve1 macrophage,H,epi,SLCO1A2,5,0.0,0.0
Lyve1 macrophage,H,epi,SLCO1B1,5,0.0,0.0
Lyve1 macrophage,H,epi,SLCO1B3,5,0.0,0.0
Lyve1 macrophage,H,epi,SLCO2B1,5,0.0,0.0
Lyve1 macrophage,H,epi,SLCO4A1,5,0.0,0.0
Lyve1 macrophage,H,imu,ABCB1,65,0.0,0.0
Lyve1 macrophage,H,imu,ABCB11,65,0.0,0.0
Lyve1 macrophage,H,imu,ABCC1,65,0.026340888813138008,0.06153846153846154
Lyve1 macrophage,H,imu,ABCC2,65,0.0,0.0
Lyve1 macrophage,H,imu,ABCC3,65,0.0,0.0
Lyve1 macrophage,H,imu,ABCC4,65,0.022116584703326225,0.06153846153846154
Lyve1 macrophage,H,imu,SLC10A1,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC10A2,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC13A5,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC14A1,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC14A2,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC15A3,65,0.16368791460990906,0.27692307692307694
Lyve1 macrophage,H,imu,SLC15A4,65,0.0506870411336422,0.12307692307692308
Lyve1 macrophage,H,imu,SLC16A10,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC1A4,65,0.009640440344810486,0.015384615384615385
Lyve1 macrophage,H,imu,SLC1A5,65,0.056791920214891434,0.12307692307692308
Lyve1 macrophage,H,imu,SLC22A7,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC36A2,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC38A1,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC38A2,65,0.2748018205165863,0.4153846153846154
Lyve1 macrophage,H,imu,SLC38A3,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC38A4,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC38A6,65,0.034883055835962296,0.09230769230769231
Lyve1 macrophage,H,imu,SLC3A2,65,0.10870128870010376,0.18461538461538463
Lyve1 macrophage,H,imu,SLC43A1,65,0.006292686797678471,0.015384615384615385
Lyve1 macrophage,H,imu,SLC43A2,65,0.12386901676654816,0.18461538461538463
Lyve1 macrophage,H,imu,SLC51A,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC51B,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC5A1,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC5A5,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC6A15,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC6A16,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC7A10,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC7A11,65,0.0,0.0
Lyve1 macrophage,H,imu,SLC7A5,65,0.020014751702547073,0.015384615384615385
Lyve1 macrophage,H,imu,SLC7A8,65,0.13880392909049988,0.2153846153846154
Lyve1 macrophage,H,imu,SLCO1A2,65,0.0,0.0
Lyve1 macrophage,H,imu,SLCO1B1,65,0.0,0.0
Lyve1 macrophage,H,imu,SLCO1B3,65,0.0,0.0
Lyve1 macrophage,H,imu,SLCO2B1,65,0.49125388264656067,0.47692307692307695
Lyve1 macrophage,H,imu,SLCO4A1,65,0.0,0.0
Lyve1 macrophage,N,epi,ABCB1,2,0.0,0.0
Lyve1 macrophage,N,epi,ABCB11,2,0.0,0.0
Lyve1 macrophage,N,epi,ABCC1,2,0.0,0.0
Lyve1 macrophage,N,epi,ABCC2,2,0.0,0.0
Lyve1 macrophage,N,epi,ABCC3,2,0.0,0.0
Lyve1 macrophage,N,epi,ABCC4,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC10A1,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC10A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC13A5,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC14A1,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC14A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC15A3,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC15A4,2,0.15674079954624176,0.5
Lyve1 macrophage,N,epi,SLC16A10,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC1A4,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC1A5,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC22A7,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC36A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC38A1,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC38A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC38A3,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC38A4,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC38A6,2,0.5603929758071899,1.0
Lyve1 macrophage,N,epi,SLC3A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC43A1,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC43A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC51A,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC51B,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC5A1,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC5A5,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC6A15,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC6A16,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC7A10,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC7A11,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC7A5,2,0.0,0.0
Lyve1 macrophage,N,epi,SLC7A8,2,0.0,0.0
Lyve1 macrophage,N,epi,SLCO1A2,2,0.0,0.0
Lyve1 macrophage,N,epi,SLCO1B1,2,0.0,0.0
Lyve1 macrophage,N,epi,SLCO1B3,2,0.0,0.0
Lyve1 macrophage,N,epi,SLCO2B1,2,0.6214391589164734,1.0
Lyve1 macrophage,N,epi,SLCO4A1,2,0.0,0.0
Lyve1 macrophage,N,imu,ABCB1,160,0.011696585454046726,0.025
Lyve1 macrophage,N,imu,ABCB11,160,0.0,0.0
Lyve1 macrophage,N,imu,ABCC1,160,0.033462218940258026,0.08125
Lyve1 macrophage,N,imu,ABCC2,160,0.0005498576792888343,0.00625
Lyve1 macrophage,N,imu,ABCC3,160,0.023701416328549385,0.05625
Lyve1 macrophage,N,imu,ABCC4,160,0.01664949581027031,0.0625
Lyve1 macrophage,N,imu,SLC10A1,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC10A2,160,0.001381118199788034,0.00625
Lyve1 macrophage,N,imu,SLC13A5,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC14A1,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC14A2,160,0.0008066726732067764,0.00625
Lyve1 macrophage,N,imu,SLC15A3,160,0.22405561804771423,0.45
Lyve1 macrophage,N,imu,SLC15A4,160,0.0383555144071579,0.09375
Lyve1 macrophage,N,imu,SLC16A10,160,0.03580895811319351,0.075
Lyve1 macrophage,N,imu,SLC1A4,160,0.019137181341648102,0.0375
Lyve1 macrophage,N,imu,SLC1A5,160,0.04748857766389847,0.14375
Lyve1 macrophage,N,imu,SLC22A7,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC36A2,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC38A1,160,0.004873884376138449,0.01875
Lyve1 macrophage,N,imu,SLC38A2,160,0.22771844267845154,0.4125
Lyve1 macrophage,N,imu,SLC38A3,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC38A4,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC38A6,160,0.040131352841854095,0.10625
Lyve1 macrophage,N,imu,SLC3A2,160,0.1997876912355423,0.43125
Lyve1 macrophage,N,imu,SLC43A1,160,0.008807684294879436,0.025
Lyve1 macrophage,N,imu,SLC43A2,160,0.1568179726600647,0.34375
Lyve1 macrophage,N,imu,SLC51A,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC51B,160,0.0008563913288526237,0.00625
Lyve1 macrophage,N,imu,SLC5A1,160,0.0026163491420447826,0.00625
Lyve1 macrophage,N,imu,SLC5A5,160,0.004346600733697414,0.00625
Lyve1 macrophage,N,imu,SLC6A15,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC6A16,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC7A10,160,0.0,0.0
Lyve1 macrophage,N,imu,SLC7A11,160,0.0020351253915578127,0.0125
Lyve1 macrophage,N,imu,SLC7A5,160,0.03517943248152733,0.0875
Lyve1 macrophage,N,imu,SLC7A8,160,0.08479342609643936,0.2
Lyve1 macrophage,N,imu,SLCO1A2,160,0.0,0.0
Lyve1 macrophage,N,imu,SLCO1B1,160,0.0,0.0
Lyve1 macrophage,N,imu,SLCO1B3,160,0.0,0.0
Lyve1 macrophage,N,imu,SLCO2B1,160,0.5441235899925232,0.75
Lyve1 macrophage,N,imu,SLCO4A1,160,0.005088395439088345,0.03125
M2-like macrophage,F,epi,ABCB1,1,0.0,0.0
M2-like macrophage,F,epi,ABCB11,1,0.0,0.0
M2-like macrophage,F,epi,ABCC1,1,0.0,0.0
M2-like macrophage,F,epi,ABCC2,1,0.0,0.0
M2-like macrophage,F,epi,ABCC3,1,0.0,0.0
M2-like macrophage,F,epi,ABCC4,1,0.0,0.0
M2-like macrophage,F,epi,SLC10A1,1,0.0,0.0
M2-like macrophage,F,epi,SLC10A2,1,0.0,0.0
M2-like macrophage,F,epi,SLC13A5,1,0.0,0.0
M2-like macrophage,F,epi,SLC14A1,1,0.0,0.0
M2-like macrophage,F,epi,SLC14A2,1,0.0,0.0
M2-like macrophage,F,epi,SLC15A3,1,0.6865404844284058,1.0
M2-like macrophage,F,epi,SLC15A4,1,0.0,0.0
M2-like macrophage,F,epi,SLC16A10,1,0.0,0.0
M2-like macrophage,F,epi,SLC1A4,1,0.0,0.0
M2-like macrophage,F,epi,SLC1A5,1,0.0,0.0
M2-like macrophage,F,epi,SLC22A7,1,0.0,0.0
M2-like macrophage,F,epi,SLC36A2,1,0.0,0.0
M2-like macrophage,F,epi,SLC38A1,1,0.0,0.0
M2-like macrophage,F,epi,SLC38A2,1,0.0,0.0
M2-like macrophage,F,epi,SLC38A3,1,0.0,0.0
M2-like macrophage,F,epi,SLC38A4,1,0.0,0.0
M2-like macrophage,F,epi,SLC38A6,1,0.6865404844284058,1.0
M2-like macrophage,F,epi,SLC3A2,1,0.0,0.0
M2-like macrophage,F,epi,SLC43A1,1,0.0,0.0
M2-like macrophage,F,epi,SLC43A2,1,0.0,0.0
M2-like macrophage,F,epi,SLC51A,1,0.0,0.0
M2-like macrophage,F,epi,SLC51B,1,0.0,0.0
M2-like macrophage,F,epi,SLC5A1,1,0.0,0.0
M2-like macrophage,F,epi,SLC5A5,1,0.0,0.0
M2-like macrophage,F,epi,SLC6A15,1,0.0,0.0
M2-like macrophage,F,epi,SLC6A16,1,0.0,0.0
M2-like macrophage,F,epi,SLC7A10,1,0.0,0.0
M2-like macrophage,F,epi,SLC7A11,1,0.0,0.0
M2-like macrophage,F,epi,SLC7A5,1,0.0,0.0
M2-like macrophage,F,epi,SLC7A8,1,0.0,0.0
M2-like macrophage,F,epi,SLCO1A2,1,0.0,0.0
M2-like macrophage,F,epi,SLCO1B1,1,0.0,0.0
M2-like macrophage,F,epi,SLCO1B3,1,0.0,0.0
M2-like macrophage,F,epi,SLCO2B1,1,0.6865404844284058,1.0
M2-like macrophage,F,epi,SLCO4A1,1,0.0,0.0
M2-like macrophage,F,imu,ABCB1,231,0.004906320013105869,0.025974025974025976
M2-like macrophage,F,imu,ABCB11,231,0.0011787755647674203,0.004329004329004329
M2-like macrophage,F,imu,ABCC1,231,0.061429791152477264,0.19913419913419914
M2-like macrophage,F,imu,ABCC2,231,0.0,0.0
M2-like macrophage,F,imu,ABCC3,231,0.056128110736608505,0.15584415584415584
M2-like macrophage,F,imu,ABCC4,231,0.04445870965719223,0.1341991341991342
M2-like macrophage,F,imu,SLC10A1,231,0.0,0.0
M2-like macrophage,F,imu,SLC10A2,231,0.0,0.0
M2-like macrophage,F,imu,SLC13A5,231,0.0,0.0
M2-like macrophage,F,imu,SLC14A1,231,0.0,0.0
M2-like macrophage,F,imu,SLC14A2,231,0.0019085505045950413,0.008658008658008658
M2-like macrophage,F,imu,SLC15A3,231,0.3217892646789551,0.6406926406926406
M2-like macrophage,F,imu,SLC15A4,231,0.05745741352438927,0.1774891774891775
M2-like macrophage,F,imu,SLC16A10,231,0.08301609754562378,0.1341991341991342
M2-like macrophage,F,imu,SLC1A4,231,0.05715115740895271,0.19480519480519481
M2-like macrophage,F,imu,SLC1A5,231,0.07221118360757828,0.22510822510822512
M2-like macrophage,F,imu,SLC22A7,231,0.0,0.0
M2-like macrophage,F,imu,SLC36A2,231,0.0,0.0
M2-like macrophage,F,imu,SLC38A1,231,0.018278824165463448,0.030303030303030304
M2-like macrophage,F,imu,SLC38A2,231,0.15191300213336945,0.3593073593073593
M2-like macrophage,F,imu,SLC38A3,231,0.0,0.0
M2-like macrophage,F,imu,SLC38A4,231,0.0,0.0
M2-like macrophage,F,imu,SLC38A6,231,0.06527646631002426,0.17316017316017315
M2-like macrophage,F,imu,SLC3A2,231,0.16357514262199402,0.42424242424242425
M2-like macrophage,F,imu,SLC43A1,231,0.014348587021231651,0.04329004329004329
M2-like macrophage,F,imu,SLC43A2,231,0.1578979790210724,0.4069264069264069
M2-like macrophage,F,imu,SLC51A,231,0.0019267871975898743,0.008658008658008658
M2-like macrophage,F,imu,SLC51B,231,0.0010778539581224322,0.004329004329004329
M2-like macrophage,F,imu,SLC5A1,231,0.001192306401208043,0.004329004329004329
M2-like macrophage,F,imu,SLC5A5,231,0.0,0.0
M2-like macrophage,F,imu,SLC6A15,231,0.0,0.0
M2-like macrophage,F,imu,SLC6A16,231,0.0,0.0
M2-like macrophage,F,imu,SLC7A10,231,0.0,0.0
M2-like macrophage,F,imu,SLC7A11,231,0.010499526746571064,0.012987012987012988
M2-like macrophage,F,imu,SLC7A5,231,0.06091655418276787,0.1645021645021645
M2-like macrophage,F,imu,SLC7A8,231,0.19049786031246185,0.47186147186147187
M2-like macrophage,F,imu,SLCO1A2,231,0.0,0.0
M2-like macrophage,F,imu,SLCO1B1,231,0.0,0.0
M2-like macrophage,F,imu,SLCO1B3,231,0.0,0.0
M2-like macrophage,F,imu,SLCO2B1,231,0.6707191467285156,0.8138528138528138
M2-like macrophage,F,imu,SLCO4A1,231,0.0,0.0
M2-like macrophage,H,epi,ABCB1,244,0.007080201990902424,0.040983606557377046
M2-like macrophage,H,epi,ABCB11,244,0.0020233644172549248,0.00819672131147541
M2-like macrophage,H,epi,ABCC1,244,0.054912012070417404,0.27459016393442626
M2-like macrophage,H,epi,ABCC2,244,0.0,0.0
M2-like macrophage,H,epi,ABCC3,244,0.0808354839682579,0.38114754098360654
M2-like macrophage,H,epi,ABCC4,244,0.049661483615636826,0.26229508196721313
M2-like macrophage,H,epi,SLC10A1,244,0.005022050812840462,0.02459016393442623
M2-like macrophage,H,epi,SLC10A2,244,0.0,0.0
M2-like macrophage,H,epi,SLC13A5,244,0.0,0.0
M2-like macrophage,H,epi,SLC14A1,244,0.0,0.0
M2-like macrophage,H,epi,SLC14A2,244,0.000871229509357363,0.004098360655737705
M2-like macrophage,H,epi,SLC15A3,244,0.231001615524292,0.6926229508196722
M2-like macrophage,H,epi,SLC15A4,244,0.03332141041755676,0.18032786885245902
M2-like macrophage,H,epi,SLC16A10,244,0.003930677194148302,0.020491803278688523
M2-like macrophage,H,epi,SLC1A4,244,0.07066616415977478,0.27459016393442626
M2-like macrophage,H,epi,SLC1A5,244,0.08799593895673752,0.4180327868852459
M2-like macrophage,H,epi,SLC22A7,244,0.0,0.0
M2-like macrophage,H,epi,SLC36A2,244,0.0,0.0
M2-like macrophage,H,epi,SLC38A1,244,0.004771444946527481,0.028688524590163935
M2-like macrophage,H,epi,SLC38A2,244,0.1296878308057785,0.47950819672131145
M2-like macrophage,H,epi,SLC38A3,244,0.0,0.0
M2-like macrophage,H,epi,SLC38A4,244,0.0,0.0
M2-like macrophage,H,epi,SLC38A6,244,0.057738546282052994,0.27049180327868855
M2-like macrophage,H,epi,SLC3A2,244,0.27556347846984863,0.7049180327868853
M2-like macrophage,H,epi,SLC43A1,244,0.005672059487551451,0.036885245901639344
M2-like macrophage,H,epi,SLC43A2,244,0.1719246357679367,0.5778688524590164
M2-like macrophage,H,epi,SLC51A,244,0.001389519078657031,0.004098360655737705
M2-like macrophage,H,epi,SLC51B,244,0.0,0.0
M2-like macrophage,H,epi,SLC5A1,244,0.002195828827098012,0.00819672131147541
M2-like macrophage,H,epi,SLC5A5,244,0.0,0.0
M2-like macrophage,H,epi,SLC6A15,244,0.0,0.0
M2-like macrophage,H,epi,SLC6A16,244,0.0,0.0
M2-like macrophage,H,epi,SLC7A10,244,0.0,0.0
M2-like macrophage,H,epi,SLC7A11,244,0.001675338251516223,0.00819672131147541
